"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:CC","extracellular region","GO:0005576","0.008395691400618268","2.0759435331043714","311","14","3","39530","LOC111136736,LOC111122323,LOC111122337"
"GO:CC","FACT complex","GO:0035101","0.058713266553184214","1.231263756676359","1","324","1","39530","LOC111136643"
"GO:CC","SWI/SNF complex","GO:0016514","0.058713266553184214","1.231263756676359","7","22","1","39530","LOC111119597"
"GO:CC","extrinsic component of organelle membrane","GO:0031312","0.058713266553184214","1.231263756676359","1","293","1","39530","LOC111135735"
"GO:CC","TORC2 complex","GO:0031932","0.058713266553184214","1.231263756676359","4","76","1","39530","LOC111127214"
"GO:CC","membrane-bounded organelle","GO:0043227","0.058713266553184214","1.231263756676359","1198","5","2","39530","LOC111131721,LOC111136729"
"GO:CC","intracellular membrane-bounded organelle","GO:0043231","0.058713266553184214","1.231263756676359","1151","5","2","39530","LOC111131721,LOC111136729"
"GO:CC","AP-5 adaptor complex","GO:0044599","0.058713266553184214","1.231263756676359","2","41","1","39530","LOC111118550"
"GO:CC","chromosome","GO:0005694","0.058713266553184214","1.231263756676359","262","1","1","39530","LOC111131721"
"GO:CC","extrinsic component of Golgi membrane","GO:0090498","0.058713266553184214","1.231263756676359","1","293","1","39530","LOC111135735"
"GO:CC","cellular anatomical entity","GO:0110165","0.058713266553184214","1.231263756676359","3709","14","5","39530","LOC111131721,LOC111136736,LOC111136729,LOC111122323,LOC111122337"
"GO:CC","nucleus","GO:0005634","0.058713266553184214","1.231263756676359","725","5","2","39530","LOC111131721,LOC111136729"
"GO:CC","cellular_component","GO:0005575","0.058713266553184214","1.231263756676359","3882","5","3","39530","LOC111131721,LOC111136736,LOC111136729"
"GO:CC","transcription elongation factor complex","GO:0008023","0.058713266553184214","1.231263756676359","12","324","2","39530","LOC111134206,LOC111136643"
"GO:CC","TOR complex","GO:0038201","0.07319113190165635","1.1355415364209636","6","76","1","39530","LOC111127214"
"GO:CC","SWI/SNF superfamily-type complex","GO:0070603","0.08022445553434691","1.0956932216831423","26","22","1","39530","LOC111119597"
"GO:CC","intracellular non-membrane-bounded organelle","GO:0043232","0.08022445553434691","1.0956932216831423","684","1","1","39530","LOC111131721"
"GO:CC","intracellular organelle","GO:0043229","0.08022445553434691","1.0956932216831423","1681","5","2","39530","LOC111131721,LOC111136729"
"GO:CC","non-membrane-bounded organelle","GO:0043228","0.08022445553434691","1.0956932216831423","684","1","1","39530","LOC111131721"
"GO:CC","endoplasmic reticulum","GO:0005783","0.08022445553434691","1.0956932216831423","83","440","4","39530","LOC111138014,LOC111138392,LOC111138112,LOC111117872"
"GO:CC","organelle","GO:0043226","0.08022445553434691","1.0956932216831423","1701","5","2","39530","LOC111131721,LOC111136729"
"GO:CC","AP-type membrane coat adaptor complex","GO:0030119","0.0820861699286791","1.0857300076748388","18","41","1","39530","LOC111118550"
"GO:CC","intracellular anatomical structure","GO:0005622","0.0890654696249169","1.0502906378037296","1968","5","2","39530","LOC111131721,LOC111136729"
"GO:CC","extrinsic component of membrane","GO:0019898","0.0890654696249169","1.0502906378037296","3","293","1","39530","LOC111135735"
"GO:CC","mitochondrial respiratory chain complex IV","GO:0005751","0.0890654696249169","1.0502906378037296","6","151","1","39530","LOC111132762"
"GO:CC","nucleoplasm","GO:0005654","0.09092298732491531","1.041326303727829","59","414","3","39530","LOC111134206,LOC111136643,LOC111111238"
