"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:CC","U4/U6 x U5 tri-snRNP complex","GO:0046540","0.07870247923141659","1.1040115865791258","13","73","1","39530","LOC111119756"
"GO:CC","spliceosomal tri-snRNP complex","GO:0097526","0.07870247923141659","1.1040115865791258","13","73","1","39530","LOC111119756"
"GO:CC","endomembrane system","GO:0012505","0.07943151954318006","1.1000071292181304","228","391","6","39530","LOC111121893,LOC111125553,LOC111136241,LOC111134446,LOC111138112,LOC111104416"
"GO:CC","mitochondrial respiratory chain complex IV","GO:0005751","0.07943151954318006","1.1000071292181304","6","179","1","39530","LOC111132762"
"GO:CC","intracellular vesicle","GO:0097708","0.07943151954318006","1.1000071292181304","69","147","2","39530","LOC111121893,LOC111125553"
"GO:CC","cytoplasmic vesicle","GO:0031410","0.07943151954318006","1.1000071292181304","69","147","2","39530","LOC111121893,LOC111125553"
"GO:CC","ESCRT II complex","GO:0000814","0.07943151954318006","1.1000071292181304","7","147","1","39530","LOC111125553"
"GO:CC","membrane","GO:0016020","0.08356080797815563","1.0779973693289","1663","120","10","39530","LOC111121262,LOC111120701,LOC111121893,LOC111119932,LOC111119758,LOC111122291,LOC111119404,LOC111125408,LOC111124238,LOC111127353"
"GO:CC","vesicle","GO:0031982","0.08356080797815563","1.0779973693289","72","147","2","39530","LOC111121893,LOC111125553"
"GO:CC","spliceosomal snRNP complex","GO:0097525","0.08519311994776206","1.069595476704785","19","73","1","39530","LOC111119756"
"GO:CC","intracellular non-membrane-bounded organelle","GO:0043232","0.08519311994776206","1.069595476704785","684","2","1","39530","LOC111131721"
"GO:CC","non-membrane-bounded organelle","GO:0043228","0.08519311994776206","1.069595476704785","684","2","1","39530","LOC111131721"
"GO:CC","cytoplasm","GO:0005737","0.08519311994776206","1.069595476704785","733","313","11","39530","LOC111136729,LOC111119483,LOC111121893,LOC111125553,LOC111132762,LOC111136310,LOC111134148,LOC111136241,LOC111134715,LOC111132341,LOC111138112"
"GO:CC","nucleus","GO:0005634","0.08519311994776206","1.069595476704785","725","16","2","39530","LOC111131721,LOC111136729"
"GO:CC","small nuclear ribonucleoprotein complex","GO:0030532","0.08593875145670679","1.0658109601634203","20","73","1","39530","LOC111119756"
"GO:CC","respiratory chain complex IV","GO:0045277","0.08593875145670679","1.0658109601634203","8","179","1","39530","LOC111132762"
"GO:CC","nuclear outer membrane-endoplasmic reticulum membrane network","GO:0042175","0.08853682603397237","1.0528760511468602","44","277","2","39530","LOC111136241,LOC111134446"
"GO:CC","organelle membrane","GO:0031090","0.0975464899408695","1.0107883534015778","211","245","4","39530","LOC111121893,LOC111125553,LOC111132762,LOC111136241"
