gene_id,CASE_J03,CASE_J09,CASE_J12,CASE_J13,CA_J06,CA_J08,CA_J11,CA_J18,CON_J02,CON_J05,CON_J10,SE_J01,SE_J04,SE_J07
MSTRG.29925,609,895,741,926,435,445,527,850,693,730,722,846,857,564
MSTRG.8259,2928,3971,3226,5307,1502,2310,2868,5010,3214,3844,4688,4923,5011,2505
MSTRG.35916|LOC111106216,3,0,0,6,0,1,0,0,3,0,7,2,6,2
MSTRG.24400|LOC111135176,0,0,0,0,0,0,0,0,0,0,0,8,0,0
MSTRG.28235|LOC111135410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.8253,1626,1680,1494,2020,1147,992,1118,1785,1428,1110,1193,1542,1379,1209
gene768|LOC111124945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.41271|LOC111113236,1,0,0,0,1,0,0,0,0,4,0,0,0,1
gene239|LOC111101169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.8255,23,15,15,30,22,4,17,25,5,29,37,32,16,46
MSTRG.42282|LOC111112013,0,0,2,2,0,6,0,0,5,1,0,5,1,0
MSTRG.35559,217,178,124,341,173,161,204,244,239,148,132,149,104,244
MSTRG.35557,21,21,21,40,22,19,20,20,34,13,18,22,10,47
MSTRG.18280|LOC111131038,0,0,0,0,0,0,0,0,0,0,0,0,0,3
MSTRG.35552,13,19,10,3,10,6,12,10,41,5,13,11,9,23
gene22061|LOC111137647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene1209|Trnan-guu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14566|LOC111124651,0,0,0,0,12,0,0,8,0,33,0,0,0,0
MSTRG.7742|LOC111121624,23,25,15,22,12,0,20,20,12,26,12,14,18,40
MSTRG.41109|LOC111114838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14685|LOC111124347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7420,2325,4327,3776,4895,1842,2322,3124,4139,3649,3941,4905,3157,3231,3920
MSTRG.18661|LOC111129393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.40418|LOC111113924,0,0,0,1,1,1,1,1,1,0,1,0,1,1
gene15696|Trnar-ucu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene2572|LOC111103831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene18581|LOC111132281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26984|LOC111136669,65,31,32,34,38,101,34,37,94,80,28,125,23,91
MSTRG.29245,35,27,31,29,62,23,32,29,59,23,35,41,24,46
MSTRG.23885|LOC111132382,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MSTRG.33676,10,23,7,21,15,19,17,20,9,29,25,2,16,26
MSTRG.31073,118,197,191,235,76,157,145,216,179,185,187,197,206,179
MSTRG.31072,4,15,13,27,11,7,5,11,28,8,5,8,17,30
MSTRG.43196|LOC111117196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene31429|LOC111107054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.38005|LOC111108357,0,0,0,0,0,0,3,4,0,0,0,2,0,0
MSTRG.38954|LOC111112249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.43836|LOC111116414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene26628|LOC111103533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.28941|LOC111132731,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.37558|LOC111109620,23,16,19,14,21,15,25,26,27,6,19,40,2,54
MSTRG.37895,1266,2029,1502,1932,993,857,1276,1950,1311,1647,1872,1987,2041,1342
MSTRG.14090|LOC111124311,36,44,12,61,39,18,19,17,63,41,9,0,25,44
MSTRG.37891,6,14,5,24,9,7,22,20,10,15,11,9,7,14
MSTRG.31125,50,66,41,49,61,30,49,65,66,33,77,55,65,60
MSTRG.37892,204,326,211,360,150,168,208,303,242,259,445,275,159,214
gene20218|LOC111135096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.37899,1,12,2,0,0,4,0,4,4,5,16,3,2,3
MSTRG.37898,22,27,11,27,12,3,26,56,4,26,57,21,49,21
gene24743|LOC111102135,4,0,0,0,0,0,0,0,0,0,0,0,0,0
gene13220|LOC111127749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30504|LOC111099560,1,0,1,2,1,0,1,1,2,1,1,1,2,1
gene26031|LOC111103731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.37913|LOC111106193,2,3,0,3,0,6,0,0,1,4,3,6,1,0
MSTRG.31129,59,98,113,71,17,17,28,99,57,45,110,76,105,71
gene20938|LOC111133952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27167|LOC111104227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.27108|LOC111134536,0,9,1,4,0,1,3,23,1,1,3,9,3,5
MSTRG.41118|LOC111114035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20883|LOC111129791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene34097|LOC111110763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1365|LOC111136839,1,6,1,1,1,1,1,1,1,1,1,1,1,1
gene31954|LOC111109492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene24984|LOC111099950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13778|LOC111123328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30165|LOC111108912,0,0,0,9,0,0,0,0,0,0,0,0,0,0
gene36911|LOC111114210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.34221|LOC111102677,0,0,0,0,0,5,0,0,5,0,0,0,0,0
MSTRG.34609,72,72,52,114,61,52,66,123,80,97,127,77,76,76
MSTRG.34608,332,202,124,214,298,314,316,339,161,208,257,169,114,196
gene7279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.34604,2559,1922,1318,1854,2349,2233,2049,1746,2774,2391,1675,1685,703,3454
MSTRG.34607,45,49,52,83,54,31,34,68,56,70,56,49,39,60
gene22048|LOC111133976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.34601,8,12,5,19,6,5,5,14,5,9,15,9,3,2
MSTRG.34603,31,48,40,40,14,29,30,50,39,26,38,45,44,37
MSTRG.34602,73,52,52,46,45,43,52,113,43,55,60,62,59,63
MSTRG.14901|LOC111123705,0,0,0,0,0,0,0,0,0,1,0,0,0,0
gene12477|LOC111125795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23224|LOC111134124,669,603,636,0,572,479,450,563,611,702,0,0,0,1022
MSTRG.26201|LOC111134019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene36030|LOC111114058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.39967|LOC111116065,0,3,0,0,1,3,0,2,0,4,0,2,0,4
MSTRG.7154|LOC111119178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.6470|LOC111121811,3,0,1,1,1,4,5,2,3,2,4,2,0,2
MSTRG.17834|LOC111130921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.35892,103,94,81,81,80,56,71,90,72,129,123,86,98,115
MSTRG.5233,760,886,621,588,842,482,594,469,955,747,530,522,252,1545
MSTRG.9775|LOC111118540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.37086|LOC111109740,0,0,0,0,0,7,0,0,0,0,0,0,0,0
MSTRG.5232,1811,2668,2267,3085,590,1138,1389,3088,1935,2387,3460,2779,3965,987
MSTRG.23613|LOC111133340,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MSTRG.6734|LOC111118773,0,0,3,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30380,35,57,47,43,32,29,39,36,24,24,66,38,26,72
MSTRG.34505|LOC111104021,0,0,0,0,1,1,1,0,1,0,0,0,0,1
MSTRG.30382,194,277,236,335,180,189,165,392,356,355,389,237,362,185
MSTRG.30383,70,72,61,61,51,62,48,44,40,34,60,38,33,78
MSTRG.35371,8,41,8,54,0,7,18,55,10,5,16,30,35,18
gene23281|LOC111102250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene19674|Trnai-aau,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.2117|LOC111125855,0,0,0,0,4,0,0,0,0,0,0,0,0,10
MSTRG.41036|LOC111112411,30,54,68,55,0,53,49,54,66,0,64,0,78,59
gene12535|LOC111122907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7468|LOC111118442,0,0,0,2,4,2,0,0,6,0,0,0,0,6
MSTRG.17651|LOC111130058,4,0,0,0,13,83,4,13,52,6,0,11,12,34
gene38311|LOC111116858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.36764,1001,1557,1076,1821,647,900,1052,1819,1435,2110,2501,1308,1553,1273
MSTRG.36765,3575,3763,3131,4072,2716,2265,2501,3583,4054,3585,3603,3720,2858,4120
MSTRG.15379|LOC111127319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.36684|LOC111107637,7,4,1,5,0,0,2,11,2,4,22,13,2,0
MSTRG.36760,8,5,11,10,11,8,0,4,6,3,0,15,0,27
MSTRG.36762,74,111,53,84,51,52,41,47,67,53,58,58,48,92
MSTRG.31387,912,1641,974,1189,631,673,738,858,1079,1247,1425,1211,834,1305
MSTRG.3203|LOC111108814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.31385,64,139,112,102,61,59,111,113,47,102,200,68,83,119
MSTRG.16566|LOC111131701,3,0,0,0,7,6,0,0,8,0,0,0,0,6
MSTRG.40300|LOC111113214,81,56,77,97,81,132,58,59,229,104,111,88,13,303
gene39339|LOC111116570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.31381,1487,3510,3377,3590,1678,2068,2548,2890,3063,3124,3587,2064,2201,4353
MSTRG.39446|LOC111115624,0,0,0,0,0,9,0,14,0,2,0,6,0,0
MSTRG.35898,624,601,451,592,639,545,552,453,869,760,585,481,204,997
gene20807|LOC111132509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene19960|LOC111132408,0,0,0,0,0,0,0,0,0,0,0,0,0,4
gene13211|LOC111131423,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MSTRG.30035,1934,3218,1758,2634,1291,1435,2319,3552,1836,4856,7459,2213,2943,2106
MSTRG.30032,147,265,177,244,155,105,185,281,224,289,647,148,319,213
MSTRG.39754|LOC111111784,0,3,0,4,0,0,0,0,0,0,0,0,0,0
gene27395|LOC111102597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30031,84,113,67,79,53,48,42,49,58,85,115,70,112,84
MSTRG.17583|LOC111131263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.24783|LOC111136758,0,0,0,0,0,0,0,0,0,0,0,0,1,0
gene24690|LOC111100087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.9989,2072,2581,1942,2619,1471,1319,1581,2255,2231,2199,2264,2651,2126,2139
MSTRG.24946|LOC111132374,0,0,0,4,0,0,0,0,0,2,0,2,0,0
MSTRG.35963|LOC111107244,8,0,0,9,0,10,21,11,14,10,0,30,18,29
gene27817|Trnae-cuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20779,2342,4237,2740,4206,1718,1901,2476,4204,2955,3367,4440,3835,3939,2647
MSTRG.23604|LOC111132910,0,0,6,0,0,316,0,0,0,2,0,2,5,8
MSTRG.14397|LOC111127158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.6059|LOC111121049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13933|LOC111126508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20771,32,30,29,31,33,18,26,27,52,16,13,46,12,46
MSTRG.20773,2403,3269,2581,3836,1438,1822,2209,2909,2442,2160,2557,2975,3012,2112
MSTRG.20774,5238,11151,6454,7545,4369,4046,4834,7321,5377,7398,9603,6611,6220,6549
gene34203|LOC111113642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20776,2164,2666,1956,2481,1502,1077,1779,2460,2455,2402,2817,2172,2120,2668
MSTRG.20777,1472,1887,1457,1947,981,899,1321,1755,1404,1814,2007,1927,1809,1461
MSTRG.7624,265,398,251,404,184,194,236,374,228,326,388,426,405,239
MSTRG.26355|LOC111136833,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MSTRG.15964|LOC111127276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7372|LOC111120197,4,0,0,0,0,4,0,0,0,0,0,0,0,0
gene20724|LOC111137435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.37988,41,16,37,64,26,59,28,56,47,57,48,22,26,31
gene28675|LOC111108288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18291|LOC111130493,0,0,7,0,0,0,0,0,0,0,9,0,0,0
gene15276|Trnak-uuu,0,0,0,1,0,0,1,1,1,0,1,0,0,1
MSTRG.1936|LOC111113767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5643|LOC111119726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20821|LOC111128513,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.27920,780,1208,965,994,597,580,622,639,996,938,893,985,577,1022
MSTRG.5981|LOC111121014,0,0,0,0,0,1,0,0,0,1,0,0,0,0
MSTRG.27923,58,104,57,124,78,66,39,72,97,89,80,72,80,121
MSTRG.27924,87,90,118,173,92,98,66,86,100,70,45,118,64,130
MSTRG.27927,11,38,20,21,5,19,11,15,25,14,23,28,19,33
MSTRG.27928,37,22,21,32,25,23,27,35,27,27,27,30,11,33
MSTRG.27929,49,57,43,52,30,40,41,42,51,76,93,55,61,57
MSTRG.9320|LOC111121575,3,0,0,8,0,3,0,5,4,0,0,4,0,0
MSTRG.31929,19,38,20,23,9,12,10,18,18,27,26,25,20,17
MSTRG.31928,47,15,31,32,22,33,23,47,40,65,39,33,37,49
MSTRG.27876|LOC111134615,1,3,3,6,1,4,0,4,4,1,2,30,2,13
gene15302|Trnam-cau,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.31922,2745,2907,2711,3507,2023,1766,2130,2980,2826,3283,3359,3012,2448,2971
MSTRG.31920,5074,7046,4838,7482,3174,3519,4073,7440,5384,5739,7393,6893,5718,4792
MSTRG.31926,0,29,0,5,19,0,23,23,27,12,0,0,7,13
gene38172|LOC111117226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.17466,2523,3418,3075,3455,2217,1647,2325,2734,2764,3297,3516,2865,2380,4778
MSTRG.35232|LOC111106915,3,5,6,1,8,1,4,10,7,5,3,2,2,2
MSTRG.35239,440,427,437,605,217,234,306,569,398,467,485,631,547,361
gene26022|LOC111103728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.17462,50,27,24,29,19,16,22,36,32,37,48,25,61,44
gene28982|LOC111109937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30523|LOC111108956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13171|LOC111124641,0,0,0,0,0,0,0,0,0,0,0,3,0,0
MSTRG.5372,796,1316,989,1280,708,722,754,1006,1135,864,943,1096,967,1236
MSTRG.35231,254,397,252,346,208,269,247,358,309,311,297,350,296,368
MSTRG.35230,143,161,124,191,106,121,117,175,185,144,162,144,128,231
MSTRG.5376,1,10,2,4,0,3,3,2,2,2,2,2,1,10
MSTRG.17468,371,500,365,595,340,299,338,430,501,347,347,448,341,589
MSTRG.5375,142,178,161,295,27,106,99,332,115,132,224,351,357,30
MSTRG.16735,654,1161,731,1094,511,473,685,1236,962,1678,2588,631,1443,692
MSTRG.16734,285,212,224,225,209,249,162,172,338,314,282,294,156,349
MSTRG.16737,0,14,13,19,5,12,32,15,15,13,9,25,0,13
MSTRG.16731,12948,19710,18067,16417,14300,12309,13616,17152,22443,26333,24652,19993,17087,32084
MSTRG.27693,434,478,410,473,341,299,282,380,579,362,286,419,208,503
MSTRG.27691,2478,3886,2898,4739,1548,1839,2269,4176,2635,2229,2748,4091,3461,2015
MSTRG.27696,410,384,395,516,348,334,303,417,501,430,307,464,187,611
gene32018|LOC111110513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.27694,4200,5546,4416,5500,4407,3057,3766,4739,4631,3874,4121,3511,3068,3655
gene24976|LOC111102160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.37569,6,30,0,3,16,7,4,8,6,23,12,0,13,4
MSTRG.37568,15,20,18,27,23,12,11,17,38,12,18,42,6,54
MSTRG.3670|LOC111115501,0,3,0,3,0,0,0,0,0,0,0,0,7,0
MSTRG.25208,101,155,98,126,75,102,93,116,128,82,84,108,65,171
MSTRG.37565,418,345,543,514,210,413,273,264,857,280,249,646,496,1103
MSTRG.25205,936,1260,1023,1127,863,738,652,923,1210,1149,898,1159,799,1299
MSTRG.25204,25,23,27,16,7,10,15,36,24,22,24,37,8,16
MSTRG.37560,3591,5857,4273,6239,2422,2912,3940,5926,4938,5949,9099,4687,5549,5130
MSTRG.37563,20,16,12,21,8,4,11,35,15,38,61,50,42,30
MSTRG.37562,12,8,4,8,3,7,8,0,9,15,12,7,26,17
MSTRG.28198|LOC111135025,0,0,0,2,0,0,1,0,0,0,2,0,0,0
MSTRG.13398,2903,4124,2743,5175,1862,2513,2551,4694,3444,3049,3325,4673,3337,2713
MSTRG.9070,19,2,7,27,15,8,11,10,14,19,18,20,7,42
MSTRG.29557,64,76,75,103,41,24,42,75,43,45,84,93,66,60
MSTRG.29555,1619,2512,2027,2433,1417,1452,1511,2214,2379,2333,3059,1960,2267,2265
MSTRG.29559,0,0,0,18,0,0,0,13,0,0,0,0,0,17
gene6330|LOC111121549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene18807|LOC111133915,0,0,0,4,0,0,0,0,0,0,0,0,0,0
MSTRG.30836,529,625,612,734,567,525,410,612,737,536,676,774,367,913
MSTRG.24497|LOC111134438,2,4,1,8,0,2,0,9,6,6,8,0,0,8
gene7990|LOC111121699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.29005|LOC111132878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.33700|LOC111103611,7,4,4,14,7,3,1,2,3,0,7,7,3,8
MSTRG.10804,513,576,489,562,445,522,436,484,570,496,521,547,405,828
gene16662|LOC111131189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5474|LOC111120052,0,0,0,0,0,0,0,0,0,0,14,0,0,0
MSTRG.38174|LOC111110462,85,0,103,124,93,85,66,115,239,114,110,95,130,194
MSTRG.17404|LOC111131782,0,0,0,0,2,0,0,0,0,0,0,0,0,0
gene30513|LOC111108955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene25214|LOC111102185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.29451,128,101,145,192,95,151,120,95,215,155,112,112,30,314
MSTRG.2468|LOC111128589,0,1,0,0,0,2,0,0,0,0,1,1,0,1
MSTRG.2598|LOC111119612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene33645|LOC111116015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18674|LOC111130366,0,1,0,2,1,3,1,0,0,0,1,3,0,1
gene10678|LOC111122951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27241|LOC111103428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene3945|LOC111122440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene26422|LOC111105614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.24079|LOC111133264,3,17,0,4,0,6,16,20,30,5,20,2,3,14
MSTRG.7187|LOC111119038,0,1,0,6,0,3,0,1,4,0,6,2,0,0
MSTRG.13394,2682,5125,3072,4502,1364,1801,2305,4496,2743,3823,4956,4841,4641,2141
MSTRG.14125|LOC111126439,0,0,0,2,0,0,0,0,0,0,0,0,0,0
gene6863|LOC111121422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.29395|LOC111101578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.27622|LOC111137033,0,0,2,0,0,5,0,0,0,0,0,12,0,9
gene33607|LOC111114729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.43368|LOC111117191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7637|Trnac-gca,0,0,0,2,0,0,0,0,0,0,2,0,0,0
gene26296|LOC111104881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.27039|LOC111134735,0,0,0,2,3,0,0,5,0,6,8,0,3,3
MSTRG.24592|Trnak-cuu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.36665|LOC111109044,0,0,0,0,0,0,3,0,0,2,0,1,0,3
gene8072|LOC111125325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene24045|LOC111100150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.27318|LOC111135600,3,9,8,21,5,8,0,7,4,16,8,15,0,11
MSTRG.4600|LOC111103805,1,1,4,4,1,1,1,1,1,1,1,1,0,4
gene9537|LOC111123609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.29069,29,27,31,49,25,33,32,30,41,25,35,32,25,49
gene30605|LOC111108094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.8040,98,80,95,121,63,54,83,107,76,129,128,86,114,129
MSTRG.6710|LOC111122184,0,0,0,0,0,1,0,1,1,1,0,1,0,0
MSTRG.23330,0,3,0,0,5,0,0,11,4,0,4,1,8,1
MSTRG.23333,115,149,94,140,103,66,112,113,128,105,108,97,58,208
gene14450|LOC111127746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23335,3,0,16,0,0,0,0,0,0,0,0,3,0,0
MSTRG.13877,84,117,101,98,52,78,45,76,86,91,72,61,45,160
MSTRG.23336,95,145,67,145,76,73,94,143,115,163,164,124,107,144
MSTRG.3729|LOC111101024,0,0,0,0,0,0,0,4,0,0,0,0,0,0
MSTRG.23338,302,500,321,549,249,286,328,477,386,416,534,397,375,303
MSTRG.37099|LOC111108268,74,15,15,14,23,5,82,8,40,32,29,51,38,20
MSTRG.29814|LOC111101914,0,12,0,5,0,0,0,0,0,0,0,0,0,0
MSTRG.24641,333,428,323,354,237,215,250,277,411,287,246,369,329,429
MSTRG.24643,2183,3259,2561,3115,2299,1778,1947,2891,2867,3126,2914,3177,2100,3390
MSTRG.24644,1292,1071,1130,1892,370,943,881,1046,1244,951,1099,1115,901,1182
MSTRG.24645,251,392,307,418,226,197,277,398,326,336,359,370,360,381
MSTRG.24646,67,80,52,61,22,59,30,36,46,44,46,48,26,80
MSTRG.11179,22,15,31,28,15,24,18,18,16,34,29,17,21,49
MSTRG.24648,5,19,0,15,4,0,0,15,4,15,4,28,7,18
MSTRG.11177,554,571,559,676,479,448,308,418,702,672,561,575,325,880
MSTRG.11175,1889,2799,2234,2930,1404,1213,1706,2633,1969,2471,3121,2507,2785,1968
MSTRG.13125|LOC111125166,0,0,0,0,0,2,0,0,0,0,0,3,0,7
MSTRG.9750|LOC111120848,0,7,0,0,2,0,0,3,2,0,14,0,0,3
gene38881|LOC111116425,0,0,0,0,0,1,0,3,0,0,0,0,0,0
MSTRG.36290|LOC111108762,2,0,1,0,0,1,0,0,0,0,0,2,0,7
MSTRG.15191|LOC111125349,6,7,0,7,9,15,0,5,11,0,11,13,14,0
gene30881|LOC111107196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.27250|LOC111135784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5895|LOC111119875,0,0,0,2,0,2,0,2,2,0,2,3,3,0
gene18317|LOC111132253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene26153|LOC111104716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene13387|LOC111128028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12623,1667,2619,2072,2984,1185,1233,1507,2481,1886,1841,2321,2492,2238,1969
gene27412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.34399,336,399,350,487,262,250,325,443,306,539,815,334,587,497
MSTRG.11872|LOC111123272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.19632,944,1460,1119,1315,812,626,823,1195,1186,1355,1537,1218,1324,1216
MSTRG.24612|LOC111137371,0,0,14,0,15,18,9,6,3,1,3,7,4,7
MSTRG.9791,3141,5242,2902,6744,1334,2613,3397,6753,3540,3198,4785,5727,5505,1820
MSTRG.11146|LOC111127630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene8952|LOC111124947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26245|LOC111138108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.19487|LOC111128861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16103,57,85,87,112,53,57,86,119,108,86,75,138,121,70
MSTRG.30831,536,754,539,821,401,381,460,619,614,539,611,696,657,554
MSTRG.7508,713,1326,797,1266,409,488,647,1016,750,855,1112,1189,960,585
MSTRG.1720|LOC111130443,5,0,0,0,3,0,2,4,4,0,2,5,0,0
MSTRG.19636,6861,11369,7591,12173,4351,5428,6347,9697,9039,7736,9770,9920,9694,6862
gene31519|LOC111106978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene31961|LOC111109215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.38474|LOC111110086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23687|LOC111134321,55,35,65,101,77,197,45,55,231,88,43,101,28,237
MSTRG.16259|LOC111128106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.27045|LOC111134335,0,1,6,0,0,0,0,2,0,5,7,16,1,0
MSTRG.27564|LOC111132569,79,0,0,67,11,0,0,0,0,0,0,0,87,0
MSTRG.31145|LOC111100792,0,0,0,8,0,0,0,12,0,0,0,0,0,0
MSTRG.11928|LOC111125899,7,2,0,1,3,2,6,0,2,2,0,0,2,15
MSTRG.21500,3881,6493,4895,5063,3135,2955,3329,4344,4218,5173,5303,4754,3751,5556
MSTRG.23598,135,235,74,217,142,85,207,210,154,484,653,146,368,190
MSTRG.6621|LOC111118511,0,0,0,0,0,0,0,3,0,0,6,0,6,0
MSTRG.23595,928,1269,959,1432,632,645,784,1381,948,1110,1363,1486,1590,1010
MSTRG.23597,45,58,13,66,45,18,20,52,21,78,114,7,54,25
MSTRG.23596,802,1113,932,985,673,630,628,688,1153,729,726,819,581,1171
MSTRG.659|LOC111114772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23590,601,693,532,866,443,443,498,599,642,725,349,773,359,1050
MSTRG.9120|LOC111120345,15,20,4,17,0,40,37,9,35,18,16,33,17,22
MSTRG.23592,238,338,289,389,149,203,230,384,261,382,491,399,529,294
MSTRG.39116|LOC111112822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.27752|LOC111132582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.41920|LOC111115976,1,6,1,0,0,1,1,0,4,2,6,1,1,8
MSTRG.30710|LOC111101872,0,0,0,0,0,0,8,0,0,0,0,0,0,0
gene15259|Trnam-cau,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.40462|LOC111113935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
