baseMean,neglogpvalue
MSTRG.9890|LOC111118502,0.754967699432101
MSTRG.24438,-4.02996428944456
MSTRG.10126,-3.52075672429352
MSTRG.10124,0.0533454069236526
MSTRG.10121,-0.904322480549386
MSTRG.10128,-0.0925343274471476
MSTRG.24858|LOC111133423,-1.15802200930318
MSTRG.39255,-0.0698589585959844
MSTRG.3993,0.0425193783649005
MSTRG.3994,-0.342732278747467
MSTRG.39250,0.0229066268350656
MSTRG.39253,-6.56125218306527
MSTRG.3997,-0.3794163048027
MSTRG.3999,0.0919080914981887
MSTRG.20370|LOC111128116,-0.100882374276551
MSTRG.38314,-1.04910202217309
MSTRG.39421,0.316411945659229
MSTRG.42755|LOC111114354,0.0709104981040043
MSTRG.5266,-68.3750847952204
MSTRG.39318|LOC111113398,-5.00054314498143
MSTRG.10782,0.176920561715747
MSTRG.10781,4.7398759937607
MSTRG.10786,-1.17525804404738
MSTRG.10787,-0.058892486640873
MSTRG.5508,0.00853139942029135
MSTRG.7657,0.136476548639795
MSTRG.13476,-2.94503209366671
MSTRG.13471,0.000355009929288766
MSTRG.18994|LOC111131040,-0.0124123710398435
MSTRG.13479,0.48079966366136
MSTRG.29199,-0.00110885187790033
MSTRG.23918,0.16267645083309
MSTRG.10875,3.83597011770543
MSTRG.10870,0.0472377021273555
MSTRG.10872,-1.48665113766896
MSTRG.10873,-0.0174623399369619
MSTRG.10878,1.44629788057954e-05
MSTRG.1834,-0.161695539295197
MSTRG.13788,-0.00195851785581225
MSTRG.13785,-0.179434372104124
MSTRG.13783,-0.0829476210395056
MSTRG.21637|LOC111134024,211.360227916339
MSTRG.1837,0.239607299386034
MSTRG.1830,-0.492333328267929
MSTRG.38618,0.0348986426935709
MSTRG.38616,-1.7309167083456
MSTRG.38615,-0.0220470498679753
MSTRG.6237|LOC111120946,-0.0837425030156256
MSTRG.43502,3.97405951526398
MSTRG.43507,3.24447449573303
MSTRG.43509,1.524247102168
MSTRG.39776,-0.917080515697657
MSTRG.10925,0.000424396320296012
MSTRG.38120,-0.430308495869418
MSTRG.22653|LOC111136237,0.275405712450977
MSTRG.33195,-0.0411699476213762
MSTRG.33190,-1.0187601255434
MSTRG.33192,-0.00943885131318759
MSTRG.12153|LOC111123492,2.3209194820685
MSTRG.12202,0.866781045124583
MSTRG.16958,-0.692214493566532
MSTRG.12439,0.0418567927391248
MSTRG.12436,0.388423188539089
MSTRG.12434,-0.0217772349432169
MSTRG.16956,1.06268700687725
MSTRG.32823,1.11798216864095
MSTRG.6826,0.0273730256225045
MSTRG.12430,0.0435205149384342
MSTRG.18457|LOC111130918,0.176962330800686
MSTRG.3213|LOC111128699,-30.1518184445994
MSTRG.2562,1.01425748596855
MSTRG.2560,0.272041634926212
MSTRG.2561,0.00466497330544165
MSTRG.2567,0.0501936099466369
MSTRG.130|LOC111110627,-0.480125247767605
MSTRG.30488|LOC111102031,-0.0256325598619096
MSTRG.33448,-17.4311223088599
MSTRG.33444,-2.23200695187574
MSTRG.33445,-11.1098855764922
MSTRG.33440,-0.0815109038435392
MSTRG.1292|LOC111137438,-8.81303584314373
MSTRG.26065|LOC111133354,-0.11396711256945
MSTRG.3693|LOC111118675,6.07946602868418
MSTRG.7882,-0.00405696955788621
MSTRG.34874,0.578723065268986
MSTRG.2061|LOC111131806,0.269610978951044
MSTRG.7886,0.218168567280032
MSTRG.34873,0.0688275883948964
MSTRG.34871,-0.0635029938160062
MSTRG.7888,-1.95288085242079
MSTRG.17029|LOC111129874,-0.188420201075278
MSTRG.37397|LOC111107113,0.0328589377509636
MSTRG.40361,0.449776697895125
MSTRG.40363,0.732839550820768
MSTRG.40362,-0.26298529575166
MSTRG.40365,0.155208629452444
MSTRG.40367,-0.00812926119213553
MSTRG.16590|LOC111130951,-0.0634650097552555
MSTRG.10413,-0.0164318242996785
MSTRG.42293,-0.125275550610049
MSTRG.42290,0.0118061359422159
MSTRG.42297,-0.00189127280003771
MSTRG.42295,0.00124798597056224
MSTRG.37076|LOC111110373,-3.6820843634244
MSTRG.8689,0.00286803053345135
MSTRG.8681,-0.270780502332227
MSTRG.8683,-0.00320926352139911
MSTRG.8685,0.55132127572839
MSTRG.8684,-0.918944909527403
MSTRG.8687,-0.253516154894692
MSTRG.32857|LOC111102683,-3.86107104936119
MSTRG.32315,0.0891906279467535
MSTRG.25816,-0.0260289647124041
MSTRG.32317,-4.68129646902762
MSTRG.32311,-0.151155448240231
MSTRG.32313,-0.026576157184094
MSTRG.10418,-0.257441575207186
MSTRG.20123,-0.0272056744568484
MSTRG.44124,1.79074682656807
MSTRG.20124,0.0609750791326476
MSTRG.20127,2.17896492582897
MSTRG.20129,-0.00207195534361185
MSTRG.13147,-0.0408747686710367
MSTRG.710,0.0450675170887704
MSTRG.711,-0.00599742535406183
MSTRG.716,-0.000638045195931533
MSTRG.8536,1.39330411858305
MSTRG.714,0.0490545032209528
MSTRG.8534,-0.492826898811767
MSTRG.8538,0.302898177798188
MSTRG.9046|LOC111119603,-0.200032038655119
MSTRG.6354,-1.81924341428104
MSTRG.42062|LOC111114910,0.460921546162813
MSTRG.41018,-0.00569428540593772
MSTRG.9486,-0.0328171873440389
MSTRG.9481,0.0076749476848411
MSTRG.9482,0.00738142410201368
MSTRG.9483,-0.0139867396467935
MSTRG.41014,0.674795953770987
MSTRG.9489,-0.0131230742737667
MSTRG.41016,3.50658302822668
MSTRG.16245,0.0560470562421966
MSTRG.31758,1.02034219537391
MSTRG.31756,2.07727831114885
MSTRG.31750,-0.461680962959572
MSTRG.31752,1.48677338014323
MSTRG.13148,-0.0396539954049838
MSTRG.5109,-0.202439233384081
MSTRG.5104,-0.253233309675339
MSTRG.5107,5.14048568021011
MSTRG.21150,0.0120301363777046
MSTRG.39934,0.812174501824507
MSTRG.41971|LOC111113272,0.00437167533289848
MSTRG.23262,-5.39509963852753
MSTRG.12241|LOC111125548,-0.00851971693321297
MSTRG.10182|LOC111118653,0.00260213208030389
MSTRG.21654,-0.00788491242332459
MSTRG.21656,0.222322707545615
MSTRG.21657,0.00508142516468051
MSTRG.21659,-0.0508493469436718
MSTRG.4966|LOC111119919,5.5881563326846
MSTRG.4950|LOC111118974,-1.9469759906191
MSTRG.6303,-0.140153999503631
MSTRG.6300,-0.00877668984071328
MSTRG.15168|LOC111125358,-0.126335710187677
MSTRG.21389,0.09384386575486
MSTRG.31896|LOC111099922,0.857984681938941
MSTRG.21380,0.279605524974204
MSTRG.21386,0.0535481522675615
MSTRG.21387,1209.84043003931
MSTRG.21385,0.0996683869830436
MSTRG.30400,0.49826689081554
MSTRG.30407,-0.00104041372505612
MSTRG.30405,2.09757013802669
MSTRG.30404,0.539406475019203
MSTRG.30408,0.662820687061227
MSTRG.28387,2.60391246564912
MSTRG.6453,-1.14612648137878
MSTRG.34316,-0.937673232410468
MSTRG.6455,-0.349225832817055
MSTRG.37756,0.32746466013542
MSTRG.14247,-1.22500877836038
MSTRG.37754,0.896787568547317
MSTRG.37755,0.161148671834822
MSTRG.37752,0.126353145268125
MSTRG.8829,-0.00930808663558431
MSTRG.37758,0.330176475742792
MSTRG.37759,1.00707995263022
MSTRG.5813,-0.268269618739151
MSTRG.33836,0.0664300891696268
MSTRG.33835,-3.80503641546906
MSTRG.36575|LOC111109803,-3.41652082052167
MSTRG.33832,-0.00520190883764619
MSTRG.36803,0.138461300249596
MSTRG.33830,0.0473347223906767
MSTRG.5819,0.0739638814347545
MSTRG.36809,0.0385795668375598
MSTRG.33839,-0.163831777378733
MSTRG.39639|LOC111113159,-2.10495071816572
MSTRG.715|LOC111137818,-1.38972183006565
MSTRG.11109|LOC111127567,0.409467799760619
MSTRG.19464|LOC111128952,0.078600156869777
MSTRG.21199|LOC111133229,0.326383904844608
MSTRG.15975|LOC111127464,-2.32590048609189
MSTRG.12565|LOC111126544,1.34032923222311
MSTRG.12565|LOC111126546,-0.371197756006181
MSTRG.10519|LOC111125600,0.218862684607513
MSTRG.42576|LOC111114598,-0.00110699457042421
MSTRG.6325|LOC111119910,-9.49256078877393
MSTRG.28394|LOC111133691,0.00298323141399498
MSTRG.29238,-0.00928672665801071
MSTRG.26406|LOC111132502,-4.53672603032568
MSTRG.90|LOC111138315,-5.34274881213796
MSTRG.29232,0.602943951154255
MSTRG.29237,-0.416625769016905
MSTRG.7411,-4.42697278349235
MSTRG.7410,-3.6457660938454
MSTRG.7413,1.9784457996276
MSTRG.7412,0.315075984436682
MSTRG.7419,0.692856553858003
MSTRG.7418,2.06076086407925
MSTRG.15137|LOC111125228,215.238077731874
MSTRG.35869,0.825701304710195
MSTRG.35866,0.234988921274848
MSTRG.35867,0.262513439896419
MSTRG.35862,1.59848516547937
MSTRG.35861,-1.89675967113211
MSTRG.38059,0.866201678137486
MSTRG.22145,-0.0648328406285232
MSTRG.16061|LOC111123103,0.00381218542255328
MSTRG.15503|LOC111124882,-0.00662447442056392
MSTRG.8948,1.7793920070459
MSTRG.8942,0.0519393660893948
MSTRG.8940,-1.03390178261731
MSTRG.6514,0.102940114672402
MSTRG.8946,0.0130027205189612
MSTRG.8947,-0.293775282049796
MSTRG.8945,-0.000429823236781002
MSTRG.26973|LOC111137664,0.194724167846009
MSTRG.24144,0.295691245595372
MSTRG.24143,-0.0266261002472881
MSTRG.9376|LOC111121848,0.0577896565230197
MSTRG.19682|LOC111130321,-0.718176913775433
MSTRG.38015,-19.0442224100438
MSTRG.31805|LOC111100582,-0.303792005139493
MSTRG.3840,-0.453051692777544
MSTRG.14450,-0.0944293628222506
MSTRG.22255|LOC111133144,0.135505531261056
MSTRG.25090|LOC111136469,0.179760979208323
MSTRG.12992,0.316801058208581
MSTRG.38716,0.0200201654626112
MSTRG.17533|LOC111130606,-1.60684270499391
MSTRG.15849,0.00653899277161286
MSTRG.15843,-11.5062549850728
MSTRG.15841,0.00871017400838979
MSTRG.15847,-0.0906811609580647
MSTRG.15844,-0.263926842786378
MSTRG.629|LOC111129268,-0.548777163870851
MSTRG.6588,-0.0443482952977955
MSTRG.20241,0.0581928992125468
MSTRG.20242,0.0364494582643976
MSTRG.20244,0.0135121899659101
MSTRG.20246,-0.48233220634377
MSTRG.4329|LOC111133382,1.58544911550246
gene3588|LOC111100870,-5.36943303834826
MSTRG.34372,0.172225870564067
MSTRG.43267|LOC111117335,-1.62122361803447
MSTRG.23486,-0.00592721975092319
MSTRG.31418,0.0767810782243353
MSTRG.31412,0.00967072873050258
MSTRG.23484,-0.849043088949586
MSTRG.31416,0.408850080261879
MSTRG.31415,-0.5350892522936
MSTRG.31414,-0.0104440353472987
MSTRG.27541|LOC111137783,7.45686462279021
MSTRG.15522|LOC111125671,-0.00069522210333803
MSTRG.5125|LOC111120034,-6.4939015311372
MSTRG.12977,0.160233369713758
MSTRG.36748|LOC111107660,8.61666237535534
MSTRG.27397,-0.220709919505903
MSTRG.12970,3.64854977253232
MSTRG.12683|LOC111126287,10.6450464102285
MSTRG.40551|LOC111112662,-2.09131892800156
MSTRG.12238,0.29773583637578
MSTRG.12234,-0.289815988178191
MSTRG.12235,-0.000362063242424014
MSTRG.12237,-0.0731339642689026
MSTRG.12230,-0.706701824358102
MSTRG.12231,-0.316308223765174
MSTRG.17552,0.0522792953139761
MSTRG.17550,-0.104425812933369
MSTRG.17556,-0.137301704684399
MSTRG.18237,0.193953880045151
MSTRG.14860,-0.0744031100405389
MSTRG.34378,-0.319234898434958
gene13889|LOC111128936,9.29790683649521
MSTRG.36363|LOC111109510,-0.394942946612279
MSTRG.33174|LOC111104060,1.26113763722017
MSTRG.39472|LOC111115400,-10.2233474796757
MSTRG.40639,0.0654097582376776
MSTRG.3767,-0.239066581150459
MSTRG.3766,2.376973511377e-05
MSTRG.3765,2.71296576909674
MSTRG.3763,-1.24547573285566
MSTRG.3761,0.134394381482831
MSTRG.22409,-0.129308934378721
MSTRG.24977,-0.088412479514715
MSTRG.24975,1.06173608981519
MSTRG.24973,1.01265694937407
MSTRG.24970,0.000605679966613956
MSTRG.24971,-0.628122857535566
MSTRG.28623,4.24271033143517
MSTRG.28620,0.15870356113433
MSTRG.28621,-0.35690974147073
MSTRG.28627,0.0108614687179624
MSTRG.28624,-0.00857214967561086
MSTRG.28625,-0.47858339590122
MSTRG.28408|LOC111138162,0.905799517284341
MSTRG.42050,-0.0464123259423587
MSTRG.22483,0.681814624158804
MSTRG.42055,0.991942715009695
MSTRG.22485,-0.0519164765502525
MSTRG.22486,0.415208911122071
MSTRG.22488,-0.0529808995117484
MSTRG.38619,-0.559423445000876
MSTRG.12903,-0.000266658774014919
MSTRG.12900,0.746952883669756
MSTRG.12905,0.0662185813197397
MSTRG.12908,0.306596118759063
MSTRG.12909,0.0931663480594632
MSTRG.25599,-0.0981389631814227
MSTRG.39780,-0.143561077564245
MSTRG.25593,0.432755947514257
MSTRG.25592,0.142146163402194
MSTRG.25590,0.24845095652613
MSTRG.25597,-0.525271903582271
MSTRG.25596,0.0025961251659285
MSTRG.36140|LOC111107273,2.37349831019991
MSTRG.23289,0.199424172067528
MSTRG.23284,-0.0446076284004142
MSTRG.23286,0.204924632935205
MSTRG.10394|LOC111124538,0.0587072682383426
MSTRG.867,0.277092423760448
MSTRG.40634,0.00748124178670153
MSTRG.4237,-11.2572208601695
MSTRG.25629,-0.0727382560392045
MSTRG.4231,-0.560152869262765
MSTRG.4233,0.201703771956404
MSTRG.25625,-0.137147987726122
MSTRG.37208,1.9176878169628e-05
MSTRG.8197|LOC111119174,-8.53277316948245
MSTRG.25621,1.14428646465841
MSTRG.25620,-0.0369035926265397
MSTRG.25345|LOC111136712,1.40265831617671
MSTRG.10918|LOC111125442,-4.2516306068613
MSTRG.2968,-0.828138665091434
MSTRG.2964,0.0843041763191407
MSTRG.2963,-0.223946807675813
MSTRG.2960,-16.8417436864115
MSTRG.6254|LOC111119063,-31.35899738813
MSTRG.23755,0.123638748010244
MSTRG.23754,-4.93806761808616e-05
MSTRG.23751,6.99477975835133
MSTRG.23750,2.78195817163078
MSTRG.2018|LOC111136961,1.80136812346101
MSTRG.41558|LOC111110793,-0.407875619146999
MSTRG.23758,0.322114493124504
MSTRG.23299,-1.49980749010206
MSTRG.15502,-0.0614268146877297
MSTRG.10222|LOC111121070,-0.0376278530739416
MSTRG.19155,0.434874151520826
MSTRG.32734,0.265020415691888
gene38826|LOC111116403,0.000730374100614858
MSTRG.43090,-1.29477641978363
MSTRG.43091,0.0406521094677514
MSTRG.43095,-0.365080644812975
MSTRG.42329|LOC111114620,0.0556177296951736
MSTRG.4228,0.338456872404811
MSTRG.16499,-1.37174717006863
MSTRG.15509,-4.15445722431991
MSTRG.8044|LOC111120675,-0.0397502292800675
MSTRG.28347,0.455677135803231
MSTRG.7238,0.0105579853294854
MSTRG.6748,-0.0215357553550536
MSTRG.22773|LOC111132067,0.175478228756869
MSTRG.4220,-0.302561893456284
MSTRG.6664,0.66048807294603
MSTRG.12098|LOC111124171,-0.00399869850730277
MSTRG.18504,-0.00669809829254018
MSTRG.18505,-0.024288179423688
MSTRG.18507,-1.8259612304749
MSTRG.18508,-0.454659804358016
MSTRG.18509,0.1186740268188
MSTRG.36336,-6.27901861354715
MSTRG.13624,0.00533716476888367
MSTRG.13625,0.00185734820193705
MSTRG.13621,-0.368287987570231
MSTRG.14919,2.78465905645778
MSTRG.13629,-0.208576788196468
MSTRG.40548,-2.32166215010197
MSTRG.40541,-3.16001608824807
MSTRG.40543,0.225205616009997
MSTRG.40544,-7.58641450043483
MSTRG.1314,-0.0680018851537747
MSTRG.1317,-3.77495997589591
MSTRG.1311,-3.76013875274821
MSTRG.1313,-0.00983144318547454
MSTRG.14166,-0.169394103769179
MSTRG.2459,0.762146889961484
MSTRG.14162,-0.00253784235404043
MSTRG.14160,-0.079480720736414
MSTRG.29026,0.508227441941585
MSTRG.21896|LOC111137630,0.14268275048713
MSTRG.17968|LOC111128913,0.183915096710845
MSTRG.44040,0.00268389783438657
MSTRG.44041,0.404786309281837
MSTRG.44042,0.53500363260929
MSTRG.44049,-1.34987475377364
MSTRG.39773,0.208669573907387
MSTRG.39770,0.345598608233087
MSTRG.36333,0.0252054019033904
gene22424|LOC111138455,-2.5455256440654
MSTRG.7952|LOC111118935,2.34356214213561
MSTRG.31456|LOC111100666,-0.531366545892085
MSTRG.36279,0.0311158550628368
MSTRG.12578,0.00191116155379494
MSTRG.12573,0.0246151788824761
MSTRG.12571,1.18344189205108
MSTRG.12576,-0.00418229044530298
MSTRG.12575,-1.14971101823008
MSTRG.19108|LOC111128758,-0.140864098385555
MSTRG.38790,-18.8846089779141
MSTRG.38797,-1.12762198865904
MSTRG.38796,-30.1368789098182
MSTRG.41638,-0.205103184560135
MSTRG.7258,-0.00256711964060557
MSTRG.21975|LOC111132903,0.0214877500860327
MSTRG.41630,0.0263207473557644
MSTRG.41632,0.748716578101216
MSTRG.7250,-4.09130471927898
MSTRG.41634,0.181162206214093
MSTRG.41635,0.633814514364483
MSTRG.7255,-0.147701380398277
MSTRG.13831|LOC111125973,-0.125492689067922
MSTRG.36080|LOC111108054,3.94279187079825
MSTRG.23741,-0.0163444442320291
MSTRG.19293,0.0514357924207695
MSTRG.17809|LOC111128238,-0.376269865612182
MSTRG.28795,0.539961537702681
MSTRG.19299,0.00826227056092109
MSTRG.19298,0.193003017847211
MSTRG.34269|LOC111105248,1.21862429447316
MSTRG.35113,7.47056736706826
MSTRG.38429,-0.0152968496755157
MSTRG.38424,0.00920871071197997
MSTRG.38427,-0.0617202663528098
MSTRG.38426,0.160574703630675
MSTRG.38420,0.257050943525471
MSTRG.38423,-2.65105184068579
MSTRG.2159,0.0812112888858412
MSTRG.2157,-0.0310470169328219
MSTRG.2155,0.091810622517222
MSTRG.2152,-0.636136320681405
MSTRG.2151,-0.0601825923632664
MSTRG.43777,0.000418469835555777
MSTRG.43773,-2.11223693106641
MSTRG.43772,3.61364496594135
MSTRG.6415|LOC111119916,-19.5493386913592
MSTRG.43779,-3.04841753512641
MSTRG.43778,5.47001626147466
MSTRG.39461,-0.0316231185576601
MSTRG.30201|LOC111100244,0.348312155615766
MSTRG.13751|LOC111123852,0.321066372581456
MSTRG.33768,1.08247543010195
MSTRG.33763,-0.152556562336053
MSTRG.33761,0.999026857125383
MSTRG.33760,0.0424405634027867
MSTRG.33767,0.484466117962006
MSTRG.33765,0.0608821592450645
MSTRG.32098|LOC111104063,0.780028908324968
MSTRG.36401,-0.000133544894978223
MSTRG.4856,0.951434647087368
MSTRG.41698,-0.157720475008968
MSTRG.7929,-3.79371910236627
MSTRG.7928,-0.975623959634103
MSTRG.41699,-0.0262872322836568
MSTRG.34935,-4.46248127572508
MSTRG.4859,-0.126062703837602
MSTRG.7921,-0.0290404150049904
MSTRG.15109|LOC111123028,0.138165555212415
MSTRG.7923,-1.4566675545568
MSTRG.7925,0.471051262181417
MSTRG.7926,0.0805341186818794
MSTRG.3209,-0.0458457925521319
MSTRG.2445|LOC111103638,-101.302980193257
MSTRG.3204,0.120925732092828
MSTRG.3206,0.792117930774903
MSTRG.28217|LOC111135032,0.0430741261092679
MSTRG.7443|LOC111118660,9.13885385458537
MSTRG.3202,-3.56053928978391
MSTRG.9562,2.82084894832925
MSTRG.19098|LOC111131216,0.266903588600852
MSTRG.7393,0.000451069293009024
MSTRG.9569,0.00075627003147426
MSTRG.34684,0.602605647275935
MSTRG.34686,-1.34517781543784
MSTRG.34681,-0.028501534118592
MSTRG.34680,-0.452020631687305
MSTRG.34682,3.54769074262524
MSTRG.36272,0.568937379930855
MSTRG.42551,-0.776491910867224
MSTRG.42552,0.192776828191355
MSTRG.34689,-0.681934879272819
MSTRG.42555,-0.0131127949195095
MSTRG.42556,3.79928268092482
MSTRG.36275,0.0879887941425178
MSTRG.36883|LOC111108577,0.0460913152456974
MSTRG.7879|LOC111120236,0.389849885305142
MSTRG.36277,-0.00748805532404479
MSTRG.20802|LOC111129784,-1.01717926180592
MSTRG.24772,-0.0285112328725788
MSTRG.20088,-5.90993588364054
MSTRG.20089,-2.70552640906319
MSTRG.20086,0.509573371188313
MSTRG.20084,-9.1173163259926
MSTRG.20083,-0.0170748860137172
MSTRG.20080,0.20286092624899
gene35451|LOC111116011,1.54926660357594
MSTRG.699,-0.214291052375044
MSTRG.698,-0.640716001645659
MSTRG.696,-0.0455190410598786
MSTRG.7038,-2.30536410618124
MSTRG.693,-0.0145425616526139
MSTRG.692,0.164043577691685
gene19839|LOC111133450,-6.07626881822283
MSTRG.964,0.434101503097019
MSTRG.967,0.267762886647396
MSTRG.966,-0.0465357561530677
MSTRG.5587,-0.131132419954424
MSTRG.962,-0.00112036572636458
MSTRG.969,-0.201413492480891
MSTRG.30308,-0.653752063441737
MSTRG.30305,0.532302189684921
MSTRG.36202|LOC111108016,0.301794730069282
MSTRG.30300,5.45235674623979
MSTRG.30301,-0.443436405038107
MSTRG.30303,0.000740543947656553
MSTRG.37653,-0.0509814897528231
MSTRG.42243,-0.61077166463411
MSTRG.37655,-1.45342024586251
MSTRG.27303|LOC111135597,2.78492606198197
MSTRG.37658,0.379940014696372
MSTRG.21826,0.909318001824494
MSTRG.16953|LOC111127949,0.39690877582802
gene38820|LOC111116400,0.7143554625937
MSTRG.11362,-9.62383741335007
MSTRG.6778,1.21539367783395
MSTRG.42492|LOC111111713,-0.377891312767085
MSTRG.32951|LOC111105256,0.739682089294914
MSTRG.38456,0.214120633621409
MSTRG.21025,-0.336591359052471
MSTRG.21024,0.646178227082187
MSTRG.9612|LOC111119123,-7.81533594538731e-05
MSTRG.21022,-0.019947036350179
MSTRG.29296|LOC111133294,-11.9049675007843
MSTRG.15173|LOC111125357,-0.190971265480223
MSTRG.26874|LOC111136850,0.946447719086217
MSTRG.21028,-0.000389401108916196
MSTRG.7031,-0.0258562637543967
MSTRG.14500|LOC111122819,-0.278273906114556
MSTRG.34103,-1.05807965385429
MSTRG.28422,-4.5275486693035
MSTRG.34106,-2.26944941089081
MSTRG.28425,-0.595883558800458
MSTRG.6645,-1.54745552919284
MSTRG.6644,-2.33239210232639
MSTRG.28429,-0.402272092484234
MSTRG.6649,0.0221361458454663
MSTRG.6648,1.83652233297821
MSTRG.22646,0.00205709677748502
MSTRG.22643,0.115302432428798
MSTRG.22641,0.203112666943555
MSTRG.22648,-0.130749850070511
MSTRG.26736,3.49595845331818
MSTRG.26732,-0.472048580405337
MSTRG.26738,-0.299103438161285
MSTRG.26739,0.0186326533955667
MSTRG.15089|LOC111125027,0.106300878822767
MSTRG.16890|LOC111128974,-0.415161188061926
MSTRG.11233,0.0563884952464921
MSTRG.36146,-7.14456215389095
MSTRG.33429|LOC111103802,10.5826262305005
MSTRG.27995|LOC111135340,-0.305651989055536
MSTRG.36071|LOC111108723,-3.16930877769482
MSTRG.36828|LOC111107932,0.132661858381207
MSTRG.5428|LOC111118977,9.24863760208976
MSTRG.18426|LOC111128800,0.435930849675342
MSTRG.18426|LOC111128801,-0.594603297121353
MSTRG.20608|LOC111130040,0.213049757635094
MSTRG.11249,0.0148546722601314
MSTRG.11245,0.375508430034561
MSTRG.11247,-0.186995792770954
MSTRG.11240,-0.0471076786225488
MSTRG.21255,-7.26895977834256
MSTRG.6429|LOC111119517,0.824887651532694
MSTRG.23514,-3.31365427389384
MSTRG.23517,-4.17163315301119e-07
MSTRG.23510,0.0869578935512743
MSTRG.8114,-0.283175942116298
MSTRG.23518,1.18993495349759
MSTRG.39688|LOC111114791,0.000220548851276472
MSTRG.27466,4.19398755282079
MSTRG.27460,1.51034619857839
MSTRG.22433|LOC111134317,0.897869625845379
MSTRG.27469,-0.433544134487933
MSTRG.18676,-0.29412708865834
MSTRG.32297|LOC111103930,0.532827338522098
MSTRG.9643,-3.2789637547688
MSTRG.30946|LOC111099985,-0.0989278944384182
MSTRG.27134|LOC111137466,117.983908070369
MSTRG.4023|LOC111099888,0.411101272016548
MSTRG.22844|LOC111135352,1.44860702458895
MSTRG.36532,0.00636680247022218
MSTRG.29275|LOC111133290,-0.336948715070271
MSTRG.6580,-0.0854463664159398
MSTRG.22052|LOC111135122,-3.96285980336635
MSTRG.25918,2.5155725059511
MSTRG.25917,6.28108543339911e-05
MSTRG.25916,0.183782155275396
MSTRG.25915,0.854447759008462
MSTRG.6583,0.3454222815527
MSTRG.25913,0.0524003800880031
MSTRG.25912,-0.329798418581711
MSTRG.1437,0.792381407121683
MSTRG.1436,0.50768849980396
MSTRG.35690,0.0566157039835415
MSTRG.14365,-0.00263644728451156
MSTRG.14366,0.0816749157629728
MSTRG.14361,-0.369178710357396
MSTRG.14363,0.0523039300549867
MSTRG.22406,0.0362952399896959
MSTRG.13032|LOC111126416,-0.0489042489909379
MSTRG.39365|LOC111111599,14.9017573062751
MSTRG.21922,-0.0840383730915769
MSTRG.21927,-0.798251296783716
MSTRG.21924,-0.0540411472736599
MSTRG.21928,-1.49709419366641
MSTRG.4689|LOC111127343,0.128877091930803
MSTRG.43941,-3.30560943038357
MSTRG.3159|LOC111099693,0.00758653175729763
MSTRG.29186|LOC111138058,4.43569327754745
MSTRG.26614,-0.0103546302549222
MSTRG.11726|LOC111122985,-1.24850027518172
MSTRG.14988,-0.000716493420549318
MSTRG.18248|LOC111129560,0.00065709295275572
MSTRG.14981,-0.746485654367394
MSTRG.14983,-0.301308102887001
MSTRG.14984,-2.30383566868949
MSTRG.14985,0.00285822567575691
MSTRG.14987,-0.0147492962216276
MSTRG.25009,-0.0294548089554083
MSTRG.25007,-0.0819585000005643
MSTRG.25006,-0.374586970998844
MSTRG.25000,0.0576580291201779
MSTRG.25003,-1.20495800787904
MSTRG.25002,0.0233452458566784
MSTRG.13359,0.0373315460154492
MSTRG.13354,-0.438301872991745
MSTRG.13355,-0.700327909172614
MSTRG.13357,-0.49772842178258
MSTRG.13352,-1.85567099407316
MSTRG.12003,-1.76827822698104
MSTRG.19050,0.185152899080941
MSTRG.19053,0.0231080054786768
MSTRG.12000,-0.180920725818266
MSTRG.12007,-1.76056637024926
MSTRG.3095|LOC111126254,0.0865612420426743
MSTRG.19059,-0.0388419985230526
MSTRG.19058,-0.644634632021509
MSTRG.12009,-3.95757057591195
MSTRG.8859|LOC111119158,0.740527626639468
MSTRG.1148|LOC111133283,-0.140829953936986
MSTRG.5470,-0.782890950185424
MSTRG.1897|LOC111103869,-0.0694172125812281
MSTRG.36004|LOC111109747,0.00373555079647255
MSTRG.1815|LOC111128999,0.0854942527830779
MSTRG.2318,-0.00381458164613068
MSTRG.2316,-0.0857728369553235
MSTRG.2311,-0.26762766297858
MSTRG.29287|LOC111133298,-3.97212668900118
MSTRG.17184,0.169803179671266
MSTRG.17187,-0.0499408782777827
MSTRG.13812|LOC111124473,0.140917310251143
MSTRG.11851|LOC111123262,0.448361560762475
MSTRG.16275,-0.0260802890246213
MSTRG.32164,-0.409313592291168
MSTRG.16270,0.0486599624765263
MSTRG.32163,-0.372781020339529
MSTRG.16279,-0.0376214485614321
MSTRG.32169,1.24249173860419
gene13462|LOC111128612,0.849326104583899
MSTRG.1302,0.263451703962391
MSTRG.41537,-0.723689369970897
MSTRG.4142,-0.000238177412311206
MSTRG.41535,-0.00108888475285195
MSTRG.41534,-0.606459013368249
MSTRG.41532,2.81718225493984e-05
MSTRG.41531,-0.0187193594865789
MSTRG.9392,0.0130748563209709
MSTRG.13973,4.2137588782308
MSTRG.13977,-1.87104663034969e-05
MSTRG.40550,-0.0374269304675094
MSTRG.6050,0.115834472454761
MSTRG.24133|LOC111137977,1.16878918511828
MSTRG.41287,1.46469736645418
MSTRG.41289,6.95547356329778
MSTRG.18936|LOC111130082,0.014164006328294
MSTRG.23869|LOC111135354,-0.846429069355675
MSTRG.20770|LOC111131084,1.50251272342852
MSTRG.37203,0.185661096738294
MSTRG.8010,-30.2157284414719
MSTRG.3040,1.65896396515028
