baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MSTRG.38015	5777.71795518129	-1.64545007986172	0.260718455524187	-6.31121443456489	2.76854271247986e-10	2.08265400253165e-07
MSTRG.38622	2328.18798476854	-1.19167754485267	0.189848640635255	-6.27698750365125	3.45195815784107e-10	2.53183871086853e-07
MSTRG.16288	59.0990710172058	2.94279650140485	0.471980983598934	6.23498955183647	4.51808245981076e-10	3.23296349282751e-07
MSTRG.12233|LOC111127162	35.5123310391287	-30	4.85734149270443	-6.17621800836096	6.56553135688287e-10	4.58617997495785e-07
MSTRG.41983|LOC111115405	1.77802499537293	-30	4.8712367031493	-6.15860033666702	7.33906798985727e-10	5.00729248107983e-07
MSTRG.31832|LOC111100373	1.9094321851442	-30	4.92617342096655	-6.08991958592351	1.12967416036083e-09	5.69612762981375e-07
MSTRG.43454|LOC111116233	1.93096440462932	-30	4.92555112434211	-6.09068898944928	1.124257754284e-09	5.69612762981375e-07
MSTRG.31043|LOC111102258	2.52025641788878	-30	4.92327219960551	-6.09350829767321	1.10462606526331e-09	5.69612762981375e-07
MSTRG.24470|LOC111132853	27.7690702267075	-30	4.91726675324449	-6.10095028507566	1.05439702325812e-09	5.69612762981375e-07
MSTRG.37253|LOC111109134	5.76753882629337	-21.683801558877	3.53662294836559	-6.1312166650103	8.72095394564874e-10	5.69612762981375e-07
MSTRG.11536|LOC111122929	3.9945454920297	-30	4.927695598975	-6.0880383938976	1.14302464739632e-09	5.69612762981375e-07
gene7561|LOC111120392	1.51537100283278	-30	4.92797785556266	-6.08768969327576	1.14551615706255e-09	5.69612762981375e-07
MSTRG.23619|LOC111137472	1.86492636658444	-30	4.92365154012049	-6.09303882607132	1.1078717813451e-09	5.69612762981375e-07
MSTRG.26554|LOC111132512	1.15343898083694	-30	4.92756378806085	-6.0882012471737	1.14186285100627e-09	5.69612762981375e-07
MSTRG.22897|LOC111134402	1.63444983382999	-30	4.92632700947607	-6.08972971999083	1.13101467729757e-09	5.69612762981375e-07
MSTRG.21815|LOC111099200	1.45685297957011	-30	4.92747775599924	-6.08830754506701	1.14110514218414e-09	5.69612762981375e-07
